0,98,92,125,53,31,64,70,141,125,61,85,72
98,0,145,142,144,80,30,55,124,148,137,123,74
92,145,0,155,164,163,22,51,20,75,183,67,77
125,142,155,0,175,93,128,49,84,7,77,45,108
53,144,164,175,0,125,93,59,58,81,64,155,66
31,80,163,93,125,0,41,57,110,76,26,81,101
64,30,22,128,93,41,0,139,64,89,39,34,126
70,55,51,49,59,57,139,0,109,132,155,116,37
141,124,20,84,58,110,64,109,0,172,61,81,149
125,148,75,7,81,76,89,132,172,0,161,174,121
61,137,183,77,64,26,39,155,61,161,0,95,65
85,123,67,45,155,81,34,116,81,174,95,0,82
72,74,77,108,66,101,126,37,149,121,65,82,0
