0,120,153,82,83,24,135,172,106,94,97,137,106
120,0,107,66,148,102,110,95,78,66,110,33,119
153,107,0,92,121,115,134,118,87,82,85,101,77
82,66,92,0,107,87,95,81,161,175,98,119,102
83,148,121,107,0,82,123,99,120,83,92,97,80
24,102,115,87,82,0,75,107,130,29,22,164,65
135,110,134,95,123,75,0,47,101,47,121,50,120
172,95,118,81,99,107,47,0,63,63,100,119,122
106,78,87,161,120,130,101,63,0,90,87,99,27
94,66,82,175,83,29,47,63,90,0,70,139,151
97,110,85,98,92,22,121,100,87,70,0,143,185
137,33,101,119,97,164,50,119,99,139,143,0,23
106,119,77,102,80,65,120,122,27,151,185,23,0
