0,89,29,121,125,29,107,100,104,55,94,30,91
89,0,106,120,171,144,172,106,110,143,98,108,119
29,106,0,37,134,29,150,27,62,62,112,160,141
121,120,37,0,77,100,96,161,99,121,63,123,157
125,171,134,77,0,94,97,161,74,180,46,33,160
29,144,29,100,94,0,131,77,72,8,165,146,60
107,172,150,96,97,131,0,158,39,53,94,117,183
100,106,27,161,161,77,158,0,29,84,101,95,76
104,110,62,99,74,72,39,29,0,85,87,150,117
55,143,62,121,180,8,53,84,85,0,28,129,85
94,98,112,63,46,165,94,101,87,28,0,96,95
30,108,160,123,33,146,117,95,150,129,96,0,92
91,119,141,157,160,60,183,76,117,85,95,92,0
