0,138,71,107,146,27,150,98,128,65,129,90,133
138,0,63,35,130,123,113,32,137,171,84,125,17
71,63,0,99,12,108,30,157,98,119,102,104,79
107,35,99,0,76,108,112,79,127,106,108,54,76
146,130,12,76,0,122,138,100,74,115,112,78,161
27,123,108,108,122,0,79,103,166,70,18,91,117
150,113,30,112,138,79,0,33,103,74,115,112,145
98,32,157,79,100,103,33,0,99,98,27,42,99
128,137,98,127,74,166,103,99,0,47,143,19,145
65,171,119,106,115,70,74,98,47,0,84,85,81
129,84,102,108,112,18,115,27,143,84,0,92,50
90,125,104,54,78,91,112,42,19,85,92,0,104
133,17,79,76,161,117,145,99,145,81,50,104,0
