0,95,84,157,140,116,72,156,158,129,71,158,55
95,0,35,55,54,64,87,116,123,182,67,108,131
84,35,0,48,118,53,185,50,66,78,92,47,118
157,55,48,0,102,92,83,131,113,81,58,52,96
140,54,118,102,0,39,115,91,24,111,135,155,146
116,64,53,92,39,0,76,129,169,85,119,85,133
72,87,185,83,115,76,0,91,83,36,158,144,124
156,116,50,131,91,129,91,0,12,54,52,28,110
158,123,66,113,24,169,83,12,0,97,140,174,100
129,182,78,81,111,85,36,54,97,0,110,137,63
71,67,92,58,135,119,158,52,140,110,0,139,116
158,108,47,52,155,85,144,28,174,137,139,0,80
55,131,118,96,146,133,124,110,100,63,116,80,0
