0,76,140,43,74,90,98,19,130,158,174,72,106
76,0,85,15,163,109,130,74,71,64,92,96,68
140,85,0,119,115,75,105,86,165,81,97,24,38
43,15,119,0,91,175,91,88,31,103,187,65,69
74,163,115,91,0,74,73,83,117,83,167,64,130
90,109,75,175,74,0,104,131,154,83,80,59,84
98,130,105,91,73,104,0,36,41,67,67,42,108
19,74,86,88,83,131,36,0,54,120,84,187,105
130,71,165,31,117,154,41,54,0,118,100,111,105
158,64,81,103,83,83,67,120,118,0,66,105,104
174,92,97,187,167,80,67,84,100,66,0,93,110
72,96,24,65,64,59,42,187,111,105,93,0,31
106,68,38,69,130,84,108,105,105,104,110,31,0
