0,107,58,49,142,61,77,102,56,168,146,160,60
107,0,71,77,152,119,71,108,36,129,19,103,15
58,71,0,113,89,96,136,150,67,40,139,26,67
49,77,113,0,14,59,77,95,149,103,104,36,106
142,152,89,14,0,167,73,116,99,104,147,104,31
61,119,96,59,167,0,115,111,20,84,70,129,138
77,71,136,77,73,115,0,116,77,74,122,165,90
102,108,150,95,116,111,116,0,99,103,165,134,142
56,36,67,149,99,20,77,99,0,131,102,64,64
168,129,40,103,104,84,74,103,131,0,161,87,103
146,19,139,104,147,70,122,165,102,161,0,58,161
160,103,26,36,104,129,165,134,64,87,58,0,65
60,15,67,106,31,138,90,142,64,103,161,65,0
