0,89,114,44,116,106,78,146,107,48,105,86,173
89,0,171,126,133,160,130,100,46,148,55,87,154
114,171,0,48,153,76,97,25,85,84,183,72,39
44,126,48,0,74,106,148,120,88,76,53,106,177
116,133,153,74,0,81,116,154,108,97,56,77,21
106,160,76,106,81,0,111,24,94,52,106,103,128
78,130,97,148,116,111,0,112,89,43,168,102,142
146,100,25,120,154,24,112,0,91,130,105,82,61
107,46,85,88,108,94,89,91,0,129,47,65,126
48,148,84,76,97,52,43,130,129,0,64,88,153
105,55,183,53,56,106,168,105,47,64,0,181,103
86,87,72,106,77,103,102,82,65,88,181,0,112
173,154,39,177,21,128,142,61,126,153,103,112,0
