0,89,57,130,151,49,115,89,79,60,56,114,95
89,0,79,31,75,75,84,117,162,65,58,113,71
57,79,0,134,134,115,60,149,108,121,101,126,73
130,31,134,0,73,62,84,102,186,156,57,86,122
151,75,134,73,0,97,136,87,111,118,88,105,110
49,75,115,62,97,0,108,95,115,83,51,126,29
115,84,60,84,136,108,0,102,159,153,84,147,137
89,117,149,102,87,95,102,0,27,136,176,119,128
79,162,108,186,111,115,159,27,0,74,120,12,126
60,65,121,156,118,83,153,136,74,0,65,125,114
56,58,101,57,88,51,84,176,120,65,0,51,158
114,113,126,86,105,126,147,119,12,125,51,0,96
95,71,73,122,110,29,137,128,126,114,158,96,0
