0,133,115,123,76,126,126,76,130,103,66,147,27
133,0,154,105,115,72,57,53,173,38,87,85,57
115,154,0,82,62,10,36,148,174,115,49,78,40
123,105,82,0,110,110,92,32,75,72,101,82,133
76,115,62,110,0,114,150,152,138,147,171,116,124
126,72,10,110,114,0,137,120,164,144,143,140,88
126,57,36,92,150,137,0,18,135,94,61,56,123
76,53,148,32,152,120,18,0,50,160,159,62,66
130,173,174,75,138,164,135,50,0,77,84,56,116
103,38,115,72,147,144,94,160,77,0,81,93,149
66,87,49,101,171,143,61,159,84,81,0,81,29
147,85,78,82,116,140,56,62,56,93,81,0,96
27,57,40,133,124,88,123,66,116,149,29,96,0
