0,114,49,114,152,77,112,34,86,81,96,93,91
114,0,75,75,60,88,75,75,92,79,88,23,114
49,75,0,49,126,129,133,137,46,35,98,28,62
114,75,49,0,61,85,41,19,156,47,190,126,80
152,60,126,61,0,176,75,122,174,182,117,140,54
77,88,129,85,176,0,154,97,163,143,84,57,121
112,75,133,41,75,154,0,42,61,95,100,104,133
34,75,137,19,122,97,42,0,102,177,41,129,45
86,92,46,156,174,163,61,102,0,121,120,138,77
81,79,35,47,182,143,95,177,121,0,132,31,86
96,88,98,190,117,84,100,41,120,132,0,135,62
93,23,28,126,140,57,104,129,138,31,135,0,50
91,114,62,80,54,121,133,45,77,86,62,50,0
