0,50,139,131,79,101,154,75,79,35,61,41,177
50,0,151,169,66,25,153,63,95,172,96,170,110
139,151,0,163,156,127,33,28,49,40,97,84,87
131,169,163,0,116,100,114,50,89,79,64,91,172
79,66,156,116,0,117,67,124,57,149,27,37,179
101,25,127,100,117,0,94,71,147,74,179,85,131
154,153,33,114,67,94,0,68,113,134,132,37,165
75,63,28,50,124,71,68,0,89,123,79,18,106
79,95,49,89,57,147,113,89,0,71,5,85,159
35,172,40,79,149,74,134,123,71,0,101,105,116
61,96,97,64,27,179,132,79,5,101,0,115,83
41,170,84,91,37,85,37,18,85,105,115,0,89
177,110,87,172,179,131,165,106,159,116,83,89,0
