0.0,168.0,126.0,114.0,99.0,105.0,134.0,91.0,144.0,137.0,95.0,121.0,149.0
168.0,0.0,99.0,84.0,168.0,88.0,57.0,35.0,193.0,136.0,105.0,75.0,91.0
126.0,99.0,0.0,123.0,55.0,186.0,148.0,103.0,121.0,90.0,113.0,95.0,133.0
114.0,84.0,123.0,0.0,98.0,67.0,164.0,151.0,64.0,118.0,61.0,154.0,75.0
99.0,168.0,55.0,98.0,0.0,96.0,76.0,111.0,154.0,92.0,114.0,128.0,82.0
105.0,88.0,186.0,67.0,96.0,0.0,89.0,47.0,122.0,102.0,158.0,104.0,79.0
134.0,57.0,148.0,164.0,76.0,89.0,0.0,62.0,48.0,85.0,109.0,141.0,133.0
91.0,35.0,103.0,151.0,111.0,47.0,62.0,0.0,108.0,43.0,102.0,107.0,85.0
144.0,193.0,121.0,64.0,154.0,122.0,48.0,108.0,0.0,25.0,24.0,72.0,120.0
137.0,136.0,90.0,118.0,92.0,102.0,85.0,43.0,25.0,0.0,68.0,155.0,75.0
95.0,105.0,113.0,61.0,114.0,158.0,109.0,102.0,24.0,68.0,0.0,129.0,87.0
121.0,75.0,95.0,154.0,128.0,104.0,141.0,107.0,72.0,155.0,129.0,0.0,52.0
149.0,91.0,133.0,75.0,82.0,79.0,133.0,85.0,120.0,75.0,87.0,52.0,0.0
6087.75,6087.75,6087.75,6087.75,6087.75,6087.75,6087.75,6087.75,6087.75,6087.75,6087.75,6087.75,6087.75
