0.0,91.0,97.0,129.0,107.0,32.0,124.0,43.0,154.0,121.0,183.0,88.0
91.0,0.0,91.0,114.0,75.0,162.0,135.0,110.0,107.0,109.0,136.0,85.0
97.0,91.0,0.0,150.0,162.0,103.0,73.0,111.0,124.0,84.0,97.0,94.0
129.0,114.0,150.0,0.0,48.0,19.0,49.0,62.0,88.0,173.0,186.0,85.0
107.0,75.0,162.0,48.0,0.0,115.0,156.0,78.0,118.0,120.0,191.0,186.0
32.0,162.0,103.0,19.0,115.0,0.0,158.0,75.0,115.0,77.0,63.0,124.0
124.0,135.0,73.0,49.0,156.0,158.0,0.0,34.0,62.0,45.0,96.0,94.0
43.0,110.0,111.0,62.0,78.0,75.0,34.0,0.0,87.0,185.0,72.0,151.0
154.0,107.0,124.0,88.0,118.0,115.0,62.0,87.0,0.0,116.0,192.0,139.0
121.0,109.0,84.0,173.0,120.0,77.0,45.0,185.0,116.0,0.0,43.0,149.0
183.0,136.0,97.0,186.0,191.0,63.0,96.0,72.0,192.0,43.0,0.0,93.0
88.0,85.0,94.0,85.0,186.0,124.0,94.0,151.0,139.0,149.0,93.0,0.0
5351.25,5351.25,5351.25,5351.25,5351.25,5351.25,5351.25,5351.25,5351.25,5351.25,5351.25,5351.25
