0.0,142.0,149.0,122.0,95.0,78.0,85.0,52.0,113.0,132.0
142.0,0.0,118.0,99.0,109.0,85.0,150.0,147.0,59.0,92.0
149.0,118.0,0.0,63.0,118.0,154.0,98.0,144.0,118.0,180.0
122.0,99.0,63.0,0.0,124.0,168.0,43.0,168.0,118.0,53.0
95.0,109.0,118.0,124.0,0.0,167.0,26.0,197.0,181.0,128.0
78.0,85.0,154.0,168.0,167.0,0.0,52.0,103.0,74.0,142.0
85.0,150.0,98.0,43.0,26.0,52.0,0.0,133.0,125.0,127.0
52.0,147.0,144.0,168.0,197.0,103.0,133.0,0.0,111.0,129.0
113.0,59.0,118.0,118.0,181.0,74.0,125.0,111.0,0.0,68.0
132.0,92.0,180.0,53.0,128.0,142.0,127.0,129.0,68.0,0.0
3854.25,3854.25,3854.25,3854.25,3854.25,3854.25,3854.25,3854.25,3854.25,3854.25
