0.0,100.0,50.0,62.0,66.0,71.0,85.0,138.0,89.0,68.0,62.0,47.0,63.0
100.0,0.0,135.0,59.0,107.0,56.0,161.0,43.0,59.0,128.0,52.0,91.0,102.0
50.0,135.0,0.0,128.0,128.0,61.0,131.0,51.0,8.0,88.0,128.0,164.0,175.0
62.0,59.0,128.0,0.0,101.0,142.0,120.0,93.0,44.0,98.0,94.0,125.0,89.0
66.0,107.0,128.0,101.0,0.0,188.0,125.0,34.0,29.0,101.0,33.0,133.0,98.0
71.0,56.0,61.0,142.0,188.0,0.0,90.0,95.0,127.0,48.0,58.0,114.0,78.0
85.0,161.0,131.0,120.0,125.0,90.0,0.0,57.0,157.0,21.0,157.0,101.0,73.0
138.0,43.0,51.0,93.0,34.0,95.0,57.0,0.0,191.0,145.0,105.0,149.0,82.0
89.0,59.0,8.0,44.0,29.0,127.0,157.0,191.0,0.0,110.0,59.0,158.0,88.0
68.0,128.0,88.0,98.0,101.0,48.0,21.0,145.0,110.0,0.0,142.0,97.0,167.0
62.0,52.0,128.0,94.0,33.0,58.0,157.0,105.0,59.0,142.0,0.0,171.0,129.0
47.0,91.0,164.0,125.0,133.0,114.0,101.0,149.0,158.0,97.0,171.0,0.0,33.0
63.0,102.0,175.0,89.0,98.0,78.0,73.0,82.0,88.0,167.0,129.0,33.0,0.0
5703.75,5703.75,5703.75,5703.75,5703.75,5703.75,5703.75,5703.75,5703.75,5703.75,5703.75,5703.75,5703.75
