0.0,77.0,99.0,140.0,75.0,163.0,164.0,59.0,112.0,116.0,87.0,103.0
77.0,0.0,48.0,95.0,125.0,70.0,84.0,107.0,11.0,41.0,105.0,98.0
99.0,48.0,0.0,112.0,182.0,102.0,51.0,53.0,112.0,116.0,62.0,100.0
140.0,95.0,112.0,0.0,151.0,162.0,81.0,72.0,83.0,70.0,132.0,85.0
75.0,125.0,182.0,151.0,0.0,47.0,138.0,77.0,90.0,59.0,70.0,77.0
163.0,70.0,102.0,162.0,47.0,0.0,14.0,99.0,113.0,163.0,44.0,51.0
164.0,84.0,51.0,81.0,138.0,14.0,0.0,92.0,77.0,45.0,81.0,91.0
59.0,107.0,53.0,72.0,77.0,99.0,92.0,0.0,103.0,92.0,34.0,55.0
112.0,11.0,112.0,83.0,90.0,113.0,77.0,103.0,0.0,132.0,48.0,58.0
116.0,41.0,116.0,70.0,59.0,163.0,45.0,92.0,132.0,0.0,188.0,123.0
87.0,105.0,62.0,132.0,70.0,44.0,81.0,34.0,48.0,188.0,0.0,113.0
103.0,98.0,100.0,85.0,77.0,51.0,91.0,55.0,58.0,123.0,113.0,0.0
4559.25,4559.25,4559.25,4559.25,4559.25,4559.25,4559.25,4559.25,4559.25,4559.25,4559.25,4559.25
