0.0,94.0,82.0,91.0,76.0,140.0,178.0,130.0,44.0,101.0,83.0,143.0
94.0,0.0,105.0,191.0,115.0,18.0,49.0,160.0,79.0,151.0,81.0,81.0
82.0,105.0,0.0,83.0,102.0,77.0,110.0,122.0,68.0,71.0,130.0,52.0
91.0,191.0,83.0,0.0,83.0,77.0,83.0,67.0,155.0,85.0,106.0,137.0
76.0,115.0,102.0,83.0,0.0,89.0,130.0,86.0,93.0,107.0,65.0,65.0
140.0,18.0,77.0,77.0,89.0,0.0,45.0,60.0,140.0,174.0,78.0,135.0
178.0,49.0,110.0,83.0,130.0,45.0,0.0,45.0,124.0,59.0,150.0,29.0
130.0,160.0,122.0,67.0,86.0,60.0,45.0,0.0,117.0,40.0,128.0,58.0
44.0,79.0,68.0,155.0,93.0,140.0,124.0,117.0,0.0,92.0,84.0,88.0
101.0,151.0,71.0,85.0,107.0,174.0,59.0,40.0,92.0,0.0,80.0,101.0
83.0,81.0,130.0,106.0,65.0,78.0,150.0,128.0,84.0,80.0,0.0,97.0
143.0,81.0,52.0,137.0,65.0,135.0,29.0,58.0,88.0,101.0,97.0,0.0
4769.25,4769.25,4769.25,4769.25,4769.25,4769.25,4769.25,4769.25,4769.25,4769.25,4769.25,4769.25
