0.0,142.0,119.0,141.0,57.0,135.0,117.0,83.0,194.0,110.0
142.0,0.0,87.0,105.0,53.0,93.0,58.0,41.0,153.0,170.0
119.0,87.0,0.0,92.0,147.0,109.0,145.0,151.0,96.0,92.0
141.0,105.0,92.0,0.0,126.0,156.0,152.0,80.0,115.0,50.0
57.0,53.0,147.0,126.0,0.0,109.0,163.0,155.0,74.0,71.0
135.0,93.0,109.0,156.0,109.0,0.0,93.0,40.0,89.0,161.0
117.0,58.0,145.0,152.0,163.0,93.0,0.0,148.0,67.0,126.0
83.0,41.0,151.0,80.0,155.0,40.0,148.0,0.0,49.0,75.0
194.0,153.0,96.0,115.0,74.0,89.0,67.0,49.0,0.0,69.0
110.0,170.0,92.0,50.0,71.0,161.0,126.0,75.0,69.0,0.0
3643.5,3643.5,3643.5,3643.5,3643.5,3643.5,3643.5,3643.5,3643.5,3643.5
