0.0,42.0,75.0,114.0,19.0,98.0,123.0,28.0,172.0,77.0,94.0,91.0,64.0
42.0,0.0,68.0,90.0,110.0,144.0,75.0,95.0,114.0,114.0,114.0,109.0,45.0
75.0,68.0,0.0,151.0,178.0,88.0,135.0,94.0,110.0,104.0,69.0,99.0,69.0
114.0,90.0,151.0,0.0,131.0,70.0,109.0,103.0,136.0,68.0,77.0,118.0,150.0
19.0,110.0,178.0,131.0,0.0,56.0,108.0,98.0,137.0,127.0,182.0,85.0,126.0
98.0,144.0,88.0,70.0,56.0,0.0,113.0,161.0,163.0,129.0,93.0,115.0,77.0
123.0,75.0,135.0,109.0,108.0,113.0,0.0,134.0,109.0,96.0,70.0,169.0,59.0
28.0,95.0,94.0,103.0,98.0,161.0,134.0,0.0,170.0,94.0,55.0,18.0,112.0
172.0,114.0,110.0,136.0,137.0,163.0,109.0,170.0,0.0,72.0,141.0,103.0,101.0
77.0,114.0,104.0,68.0,127.0,129.0,96.0,94.0,72.0,0.0,32.0,157.0,93.0
94.0,114.0,69.0,77.0,182.0,93.0,70.0,55.0,141.0,32.0,0.0,129.0,41.0
91.0,109.0,99.0,118.0,85.0,115.0,169.0,18.0,103.0,157.0,129.0,0.0,56.0
64.0,45.0,69.0,150.0,126.0,77.0,59.0,112.0,101.0,93.0,41.0,56.0,0.0
5936.25,5936.25,5936.25,5936.25,5936.25,5936.25,5936.25,5936.25,5936.25,5936.25,5936.25,5936.25,5936.25
