0.0,151.0,120.0,153.0,30.0,122.0,29.0,115.0,95.0,176.0,101.0,54.0
151.0,0.0,131.0,99.0,79.0,152.0,91.0,139.0,119.0,110.0,69.0,141.0
120.0,131.0,0.0,110.0,85.0,13.0,158.0,81.0,89.0,109.0,139.0,68.0
153.0,99.0,110.0,0.0,79.0,132.0,78.0,51.0,87.0,104.0,112.0,128.0
30.0,79.0,85.0,79.0,0.0,172.0,121.0,117.0,138.0,185.0,92.0,138.0
122.0,152.0,13.0,132.0,172.0,0.0,95.0,54.0,96.0,109.0,52.0,83.0
29.0,91.0,158.0,78.0,121.0,95.0,0.0,93.0,54.0,70.0,33.0,101.0
115.0,139.0,81.0,51.0,117.0,54.0,93.0,0.0,56.0,90.0,167.0,62.0
95.0,119.0,89.0,87.0,138.0,96.0,54.0,56.0,0.0,99.0,32.0,62.0
176.0,110.0,109.0,104.0,185.0,109.0,70.0,90.0,99.0,0.0,80.0,137.0
101.0,69.0,139.0,112.0,92.0,52.0,33.0,167.0,32.0,80.0,0.0,77.0
54.0,141.0,68.0,128.0,138.0,83.0,101.0,62.0,62.0,137.0,77.0,0.0
4923.0,4923.0,4923.0,4923.0,4923.0,4923.0,4923.0,4923.0,4923.0,4923.0,4923.0,4923.0
