0.0,136.0,67.0,160.0,49.0,98.0,100.0,58.0,140.0,64.0,53.0,81.0,57.0
136.0,0.0,146.0,41.0,16.0,84.0,111.0,107.0,168.0,133.0,101.0,72.0,134.0
67.0,146.0,0.0,38.0,98.0,61.0,134.0,139.0,97.0,110.0,144.0,54.0,101.0
160.0,41.0,38.0,0.0,102.0,116.0,138.0,130.0,18.0,138.0,90.0,74.0,66.0
49.0,16.0,98.0,102.0,0.0,40.0,141.0,156.0,147.0,119.0,157.0,105.0,60.0
98.0,84.0,61.0,116.0,40.0,0.0,111.0,143.0,58.0,65.0,178.0,118.0,51.0
100.0,111.0,134.0,138.0,141.0,111.0,0.0,137.0,50.0,114.0,158.0,75.0,129.0
58.0,107.0,139.0,130.0,156.0,143.0,137.0,0.0,87.0,113.0,92.0,94.0,139.0
140.0,168.0,97.0,18.0,147.0,58.0,50.0,87.0,0.0,109.0,117.0,81.0,51.0
64.0,133.0,110.0,138.0,119.0,65.0,114.0,113.0,109.0,0.0,23.0,20.0,131.0
53.0,101.0,144.0,90.0,157.0,178.0,158.0,92.0,117.0,23.0,0.0,42.0,80.0
81.0,72.0,54.0,74.0,105.0,118.0,75.0,94.0,81.0,20.0,42.0,0.0,64.0
57.0,134.0,101.0,66.0,60.0,51.0,129.0,139.0,51.0,131.0,80.0,64.0,0.0
5684.25,5684.25,5684.25,5684.25,5684.25,5684.25,5684.25,5684.25,5684.25,5684.25,5684.25,5684.25,5684.25
