0.0,102.0,127.0,54.0,64.0,111.0,83.0,83.0,79.0,124.0
102.0,0.0,175.0,69.0,117.0,69.0,168.0,46.0,28.0,82.0
127.0,175.0,0.0,96.0,26.0,99.0,4.0,126.0,96.0,28.0
54.0,69.0,96.0,0.0,151.0,146.0,143.0,79.0,92.0,123.0
64.0,117.0,26.0,151.0,0.0,42.0,153.0,105.0,120.0,97.0
111.0,69.0,99.0,146.0,42.0,0.0,71.0,80.0,59.0,108.0
83.0,168.0,4.0,143.0,153.0,71.0,0.0,108.0,94.0,118.0
83.0,46.0,126.0,79.0,105.0,80.0,108.0,0.0,48.0,125.0
79.0,28.0,96.0,92.0,120.0,59.0,94.0,48.0,0.0,70.0
124.0,82.0,28.0,123.0,97.0,108.0,118.0,125.0,70.0,0.0
3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0,3141.0
