0.0,138.0,105.0,153.0,78.0,44.0,79.0,57.0,37.0,101.0,92.0,123.0,151.0
138.0,0.0,65.0,162.0,60.0,179.0,51.0,112.0,6.0,15.0,130.0,72.0,103.0
105.0,65.0,0.0,146.0,23.0,112.0,33.0,148.0,95.0,149.0,130.0,108.0,142.0
153.0,162.0,146.0,0.0,160.0,84.0,30.0,176.0,158.0,115.0,167.0,45.0,160.0
78.0,60.0,23.0,160.0,0.0,137.0,69.0,52.0,99.0,167.0,174.0,29.0,168.0
44.0,179.0,112.0,84.0,137.0,0.0,128.0,127.0,96.0,48.0,167.0,123.0,112.0
79.0,51.0,33.0,30.0,69.0,128.0,0.0,138.0,120.0,52.0,105.0,39.0,101.0
57.0,112.0,148.0,176.0,52.0,127.0,138.0,0.0,121.0,131.0,75.0,105.0,156.0
37.0,6.0,95.0,158.0,99.0,96.0,120.0,121.0,0.0,72.0,114.0,41.0,72.0
101.0,15.0,149.0,115.0,167.0,48.0,52.0,131.0,72.0,0.0,125.0,89.0,173.0
92.0,130.0,130.0,167.0,174.0,167.0,105.0,75.0,114.0,125.0,0.0,82.0,12.0
123.0,72.0,108.0,45.0,29.0,123.0,39.0,105.0,41.0,89.0,82.0,0.0,102.0
151.0,103.0,142.0,160.0,168.0,112.0,101.0,156.0,72.0,173.0,12.0,102.0,0.0
6011.25,6011.25,6011.25,6011.25,6011.25,6011.25,6011.25,6011.25,6011.25,6011.25,6011.25,6011.25,6011.25
