0.0,54.0,170.0,94.0,139.0,140.0,110.0,46.0,68.0,60.0,66.0,85.0
54.0,0.0,146.0,150.0,94.0,48.0,54.0,144.0,129.0,15.0,67.0,152.0
170.0,146.0,0.0,55.0,54.0,28.0,63.0,150.0,58.0,76.0,104.0,139.0
94.0,150.0,55.0,0.0,97.0,21.0,95.0,88.0,184.0,46.0,36.0,57.0
139.0,94.0,54.0,97.0,0.0,125.0,65.0,21.0,177.0,184.0,139.0,92.0
140.0,48.0,28.0,21.0,125.0,0.0,107.0,51.0,115.0,60.0,92.0,140.0
110.0,54.0,63.0,95.0,65.0,107.0,0.0,78.0,31.0,30.0,91.0,131.0
46.0,144.0,150.0,88.0,21.0,51.0,78.0,0.0,36.0,27.0,59.0,124.0
68.0,129.0,58.0,184.0,177.0,115.0,31.0,36.0,0.0,100.0,117.0,99.0
60.0,15.0,76.0,46.0,184.0,60.0,30.0,27.0,100.0,0.0,131.0,100.0
66.0,67.0,104.0,36.0,139.0,92.0,91.0,59.0,117.0,131.0,0.0,123.0
85.0,152.0,139.0,57.0,92.0,140.0,131.0,124.0,99.0,100.0,123.0,0.0
4520.25,4520.25,4520.25,4520.25,4520.25,4520.25,4520.25,4520.25,4520.25,4520.25,4520.25,4520.25
