0.0,110.0,96.0,148.0,64.0,56.0,26.0,117.0,20.0,95.0,148.0,102.0
110.0,0.0,17.0,99.0,104.0,36.0,145.0,43.0,148.0,140.0,119.0,32.0
96.0,17.0,0.0,98.0,92.0,82.0,138.0,106.0,95.0,31.0,117.0,104.0
148.0,99.0,98.0,0.0,72.0,121.0,106.0,50.0,42.0,14.0,54.0,93.0
64.0,104.0,92.0,72.0,0.0,96.0,100.0,99.0,102.0,99.0,128.0,137.0
56.0,36.0,82.0,121.0,96.0,0.0,161.0,71.0,96.0,54.0,174.0,111.0
26.0,145.0,138.0,106.0,100.0,161.0,0.0,125.0,131.0,56.0,158.0,148.0
117.0,43.0,106.0,50.0,99.0,71.0,125.0,0.0,122.0,78.0,155.0,142.0
20.0,148.0,95.0,42.0,102.0,96.0,131.0,122.0,0.0,176.0,28.0,82.0
95.0,140.0,31.0,14.0,99.0,54.0,56.0,78.0,176.0,0.0,100.0,169.0
148.0,119.0,117.0,54.0,128.0,174.0,158.0,155.0,28.0,100.0,0.0,135.0
102.0,32.0,104.0,93.0,137.0,111.0,148.0,142.0,82.0,169.0,135.0,0.0
4884.75,4884.75,4884.75,4884.75,4884.75,4884.75,4884.75,4884.75,4884.75,4884.75,4884.75,4884.75
