0.0,111.0,104.0,182.0,107.0,114.0,154.0,79.0,73.0,143.0,93.0
111.0,0.0,73.0,92.0,123.0,107.0,123.0,20.0,127.0,102.0,122.0
104.0,73.0,0.0,159.0,74.0,79.0,95.0,154.0,106.0,61.0,88.0
182.0,92.0,159.0,0.0,69.0,97.0,176.0,115.0,28.0,95.0,96.0
107.0,123.0,74.0,69.0,0.0,42.0,122.0,107.0,162.0,65.0,147.0
114.0,107.0,79.0,97.0,42.0,0.0,188.0,108.0,90.0,183.0,41.0
154.0,123.0,95.0,176.0,122.0,188.0,0.0,124.0,162.0,66.0,92.0
79.0,20.0,154.0,115.0,107.0,108.0,124.0,0.0,87.0,62.0,86.0
73.0,127.0,106.0,28.0,162.0,90.0,162.0,87.0,0.0,70.0,103.0
143.0,102.0,61.0,95.0,65.0,183.0,66.0,62.0,70.0,0.0,37.0
93.0,122.0,88.0,96.0,147.0,41.0,92.0,86.0,103.0,37.0,0.0
4263.75,4263.75,4263.75,4263.75,4263.75,4263.75,4263.75,4263.75,4263.75,4263.75,4263.75
