0.0,61.0,101.0,148.0,139.0,128.0,92.0,85.0,9.0,105.0,104.0
61.0,0.0,153.0,131.0,179.0,175.0,122.0,90.0,72.0,69.0,88.0
101.0,153.0,0.0,132.0,71.0,114.0,37.0,66.0,93.0,166.0,39.0
148.0,131.0,132.0,0.0,37.0,112.0,67.0,134.0,77.0,72.0,156.0
139.0,179.0,71.0,37.0,0.0,129.0,118.0,181.0,52.0,120.0,95.0
128.0,175.0,114.0,112.0,129.0,0.0,49.0,77.0,109.0,57.0,104.0
92.0,122.0,37.0,67.0,118.0,49.0,0.0,31.0,32.0,173.0,159.0
85.0,90.0,66.0,134.0,181.0,77.0,31.0,0.0,127.0,25.0,54.0
9.0,72.0,93.0,77.0,52.0,109.0,32.0,127.0,0.0,106.0,83.0
105.0,69.0,166.0,72.0,120.0,57.0,173.0,25.0,106.0,0.0,130.0
104.0,88.0,39.0,156.0,95.0,104.0,159.0,54.0,83.0,130.0,0.0
4076.25,4076.25,4076.25,4076.25,4076.25,4076.25,4076.25,4076.25,4076.25,4076.25,4076.25
