0.0,117.0,81.0,134.0,81.0,92.0,103.0,109.0,128.0,106.0,154.0,95.0
117.0,0.0,95.0,77.0,112.0,78.0,131.0,96.0,98.0,85.0,144.0,54.0
81.0,95.0,0.0,128.0,128.0,132.0,101.0,161.0,145.0,88.0,162.0,113.0
134.0,77.0,128.0,0.0,145.0,27.0,150.0,106.0,54.0,45.0,32.0,48.0
81.0,112.0,128.0,145.0,0.0,118.0,111.0,78.0,114.0,73.0,151.0,114.0
92.0,78.0,132.0,27.0,118.0,0.0,73.0,85.0,177.0,101.0,148.0,129.0
103.0,131.0,101.0,150.0,111.0,73.0,0.0,115.0,72.0,82.0,150.0,67.0
109.0,96.0,161.0,106.0,78.0,85.0,115.0,0.0,105.0,69.0,51.0,75.0
128.0,98.0,145.0,54.0,114.0,177.0,72.0,105.0,0.0,191.0,94.0,120.0
106.0,85.0,88.0,45.0,73.0,101.0,82.0,69.0,191.0,0.0,154.0,79.0
154.0,144.0,162.0,32.0,151.0,148.0,150.0,51.0,94.0,154.0,0.0,100.0
95.0,54.0,113.0,48.0,114.0,129.0,67.0,75.0,120.0,79.0,100.0,0.0
5198.25,5198.25,5198.25,5198.25,5198.25,5198.25,5198.25,5198.25,5198.25,5198.25,5198.25,5198.25
