0.0,107.0,171.0,42.0,168.0,17.0,173.0,130.0,171.0,97.0,180.0
107.0,0.0,142.0,87.0,127.0,92.0,103.0,67.0,136.0,98.0,31.0
171.0,142.0,0.0,112.0,97.0,28.0,142.0,44.0,76.0,15.0,111.0
42.0,87.0,112.0,0.0,129.0,50.0,145.0,93.0,183.0,143.0,104.0
168.0,127.0,97.0,129.0,0.0,87.0,99.0,171.0,105.0,180.0,68.0
17.0,92.0,28.0,50.0,87.0,0.0,151.0,93.0,148.0,105.0,117.0
173.0,103.0,142.0,145.0,99.0,151.0,0.0,129.0,67.0,132.0,135.0
130.0,67.0,44.0,93.0,171.0,93.0,129.0,0.0,106.0,67.0,52.0
171.0,136.0,76.0,183.0,105.0,148.0,67.0,106.0,0.0,95.0,133.0
97.0,98.0,15.0,143.0,180.0,105.0,132.0,67.0,95.0,0.0,167.0
180.0,31.0,111.0,104.0,68.0,117.0,135.0,52.0,133.0,167.0,0.0
4513.5,4513.5,4513.5,4513.5,4513.5,4513.5,4513.5,4513.5,4513.5,4513.5,4513.5
