0.0,84.0,167.0,72.0,148.0,74.0,71.0,48.0,141.0,85.0,177.0,100.0,152.0
84.0,0.0,114.0,80.0,99.0,160.0,106.0,92.0,111.0,66.0,116.0,109.0,109.0
167.0,114.0,0.0,91.0,173.0,165.0,11.0,121.0,118.0,166.0,56.0,126.0,162.0
72.0,80.0,91.0,0.0,61.0,129.0,17.0,59.0,97.0,43.0,59.0,114.0,39.0
148.0,99.0,173.0,61.0,0.0,52.0,92.0,172.0,153.0,53.0,126.0,167.0,71.0
74.0,160.0,165.0,129.0,52.0,0.0,98.0,103.0,132.0,83.0,72.0,101.0,60.0
71.0,106.0,11.0,17.0,92.0,98.0,0.0,150.0,88.0,133.0,95.0,95.0,154.0
48.0,92.0,121.0,59.0,172.0,103.0,150.0,0.0,131.0,180.0,114.0,106.0,87.0
141.0,111.0,118.0,97.0,153.0,132.0,88.0,131.0,0.0,47.0,121.0,108.0,125.0
85.0,66.0,166.0,43.0,53.0,83.0,133.0,180.0,47.0,0.0,125.0,64.0,136.0
177.0,116.0,56.0,59.0,126.0,72.0,95.0,114.0,121.0,125.0,0.0,40.0,60.0
100.0,109.0,126.0,114.0,167.0,101.0,95.0,106.0,108.0,64.0,40.0,0.0,81.0
152.0,109.0,162.0,39.0,71.0,60.0,154.0,87.0,125.0,136.0,60.0,81.0,0.0
6047.25,6047.25,6047.25,6047.25,6047.25,6047.25,6047.25,6047.25,6047.25,6047.25,6047.25,6047.25,6047.25
