0.0,82.0,114.0,92.0,61.0,129.0,106.0,90.0,149.0,102.0,144.0,51.0,128.0
82.0,0.0,167.0,119.0,154.0,9.0,103.0,103.0,142.0,113.0,62.0,119.0,116.0
114.0,167.0,0.0,94.0,93.0,78.0,52.0,138.0,70.0,66.0,82.0,61.0,132.0
92.0,119.0,94.0,0.0,165.0,21.0,147.0,85.0,128.0,154.0,104.0,98.0,107.0
61.0,154.0,93.0,165.0,0.0,113.0,69.0,42.0,133.0,82.0,129.0,149.0,113.0
129.0,9.0,78.0,21.0,113.0,0.0,108.0,50.0,139.0,75.0,119.0,98.0,68.0
106.0,103.0,52.0,147.0,69.0,108.0,0.0,110.0,158.0,80.0,12.0,171.0,142.0
90.0,103.0,138.0,85.0,42.0,50.0,110.0,0.0,47.0,101.0,129.0,66.0,61.0
149.0,142.0,70.0,128.0,133.0,139.0,158.0,47.0,0.0,112.0,64.0,94.0,81.0
102.0,113.0,66.0,154.0,82.0,75.0,80.0,101.0,112.0,0.0,114.0,39.0,139.0
144.0,62.0,82.0,104.0,129.0,119.0,12.0,129.0,64.0,114.0,0.0,58.0,159.0
51.0,119.0,61.0,98.0,149.0,98.0,171.0,66.0,94.0,39.0,58.0,0.0,143.0
128.0,116.0,132.0,107.0,113.0,68.0,142.0,61.0,81.0,139.0,159.0,143.0,0.0
5922.75,5922.75,5922.75,5922.75,5922.75,5922.75,5922.75,5922.75,5922.75,5922.75,5922.75,5922.75,5922.75
