0.0,100.0,161.0,168.0,119.0,69.0,98.0,174.0,72.0,150.0,82.0,156.0
100.0,0.0,137.0,117.0,31.0,68.0,102.0,33.0,93.0,47.0,67.0,79.0
161.0,137.0,0.0,124.0,123.0,147.0,98.0,63.0,161.0,128.0,104.0,134.0
168.0,117.0,124.0,0.0,56.0,31.0,89.0,46.0,122.0,45.0,60.0,98.0
119.0,31.0,123.0,56.0,0.0,10.0,117.0,121.0,53.0,110.0,73.0,116.0
69.0,68.0,147.0,31.0,10.0,0.0,107.0,145.0,114.0,74.0,45.0,133.0
98.0,102.0,98.0,89.0,117.0,107.0,0.0,129.0,46.0,124.0,102.0,125.0
174.0,33.0,63.0,46.0,121.0,145.0,129.0,0.0,70.0,132.0,141.0,41.0
72.0,93.0,161.0,122.0,53.0,114.0,46.0,70.0,0.0,114.0,118.0,88.0
150.0,47.0,128.0,45.0,110.0,74.0,124.0,132.0,114.0,0.0,94.0,57.0
82.0,67.0,104.0,60.0,73.0,45.0,102.0,141.0,118.0,94.0,0.0,122.0
156.0,79.0,134.0,98.0,116.0,133.0,125.0,41.0,88.0,57.0,122.0,0.0
4854.75,4854.75,4854.75,4854.75,4854.75,4854.75,4854.75,4854.75,4854.75,4854.75,4854.75,4854.75
