0,127,174,129,34,103,88,25,89,43,51,148,171
127,0,66,181,74,104,46,141,125,152,76,127,121
174,66,0,138,73,51,56,71,68,109,127,154,64
129,181,138,0,134,111,162,41,94,120,72,106,84
34,74,73,134,0,18,86,129,92,56,94,105,166
103,104,51,111,18,0,165,137,94,89,32,67,85
88,46,56,162,86,165,0,34,95,161,52,51,52
25,141,71,41,129,137,34,0,146,117,133,77,106
89,125,68,94,92,94,95,146,0,113,85,132,114
43,152,109,120,56,89,161,117,113,0,98,129,87
51,76,127,72,94,32,52,133,85,98,0,77,136
148,127,154,106,105,67,51,77,132,129,77,0,137
171,121,64,84,166,85,52,106,114,87,136,137,0
