0,123,90,115,91,116,107,71,28,86,138,105,166
123,0,143,105,55,133,101,111,159,137,108,18,134
90,143,0,109,122,126,92,107,129,111,169,39,138
115,105,109,0,172,123,33,83,67,117,106,140,91
91,55,122,172,0,154,128,60,123,26,102,143,83
116,133,126,123,154,0,127,145,118,88,81,94,121
107,101,92,33,128,127,0,64,128,90,61,128,85
71,111,107,83,60,145,64,0,106,122,105,58,80
28,159,129,67,123,118,128,106,0,184,97,46,87
86,137,111,117,26,88,90,122,184,0,71,143,75
138,108,169,106,102,81,61,105,97,71,0,74,114
105,18,39,140,143,94,128,58,46,143,74,0,89
166,134,138,91,83,121,85,80,87,75,114,89,0
