0,118,152,102,51,171,154,85,93,147,182,65,97
118,0,18,133,83,158,161,145,43,154,145,141,99
152,18,0,132,106,111,118,83,51,116,44,129,94
102,133,132,0,148,121,34,128,57,79,92,82,114
51,83,106,148,0,49,107,112,91,66,44,129,79
171,158,111,121,49,0,112,104,95,17,63,143,87
154,161,118,34,107,112,0,93,121,120,114,71,71
85,145,83,128,112,104,93,0,143,104,38,12,68
93,43,51,57,91,95,121,143,0,73,85,120,86
147,154,116,79,66,17,120,104,73,0,153,105,117
182,145,44,92,44,63,114,38,85,153,0,137,52
65,141,129,82,129,143,71,12,120,105,137,0,131
97,99,94,114,79,87,71,68,86,117,52,131,0
