0,61,55,77,136,83,76,100,70,78,51,80,115
61,0,80,115,127,139,84,20,84,152,155,136,72
55,80,0,133,101,144,67,76,31,100,99,24,33
77,115,133,0,139,51,85,120,51,88,149,110,82
136,127,101,139,0,148,98,143,138,69,163,113,121
83,139,144,51,148,0,183,102,148,85,111,83,134
76,84,67,85,98,183,0,91,102,180,98,114,119
100,20,76,120,143,102,91,0,152,107,134,50,76
70,84,31,51,138,148,102,152,0,97,161,51,60
78,152,100,88,69,85,180,107,97,0,132,115,87
51,155,99,149,163,111,98,134,161,132,0,131,103
80,136,24,110,113,83,114,50,51,115,131,0,190
115,72,33,82,121,134,119,76,60,87,103,190,0
