0,137,171,78,112,95,122,114,111,187,39,120,152
137,0,52,88,37,126,44,74,40,87,37,122,119
171,52,0,31,76,114,67,126,9,85,123,133,91
78,88,31,0,98,136,58,136,173,129,146,162,86
112,37,76,98,0,63,74,75,143,189,158,135,98
95,126,114,136,63,0,128,69,134,43,113,180,123
122,44,67,58,74,128,0,64,85,108,161,101,73
114,74,126,136,75,69,64,0,157,116,102,154,113
111,40,9,173,143,134,85,157,0,37,79,108,63
187,87,85,129,189,43,108,116,37,0,77,117,50
39,37,123,146,158,113,161,102,79,77,0,140,137
120,122,133,162,135,180,101,154,108,117,140,0,105
152,119,91,86,98,123,73,113,63,50,137,105,0
