0,95,50,81,100,76,64,124,103,100,76,169,28
95,0,167,60,80,92,102,111,84,161,131,58,125
50,167,0,133,88,104,106,51,30,56,89,115,138
81,60,133,0,76,130,117,129,91,72,163,87,139
100,80,88,76,0,89,65,117,34,80,117,75,105
76,92,104,130,89,0,53,61,44,116,76,45,45
64,102,106,117,65,53,0,51,143,60,48,96,147
124,111,51,129,117,61,51,0,100,114,123,88,60
103,84,30,91,34,44,143,100,0,115,92,134,95
100,161,56,72,80,116,60,114,115,0,31,123,180
76,131,89,163,117,76,48,123,92,31,0,84,166
169,58,115,87,75,45,96,88,134,123,84,0,55
28,125,138,139,105,45,147,60,95,180,166,55,0
