0.0,158.0,132.0,82.0,62.0,85.0,60.0,85.0,19.0,67.0,106.0
158.0,0.0,98.0,59.0,86.0,122.0,48.0,66.0,88.0,56.0,108.0
132.0,98.0,0.0,54.0,69.0,80.0,53.0,72.0,57.0,81.0,83.0
82.0,59.0,54.0,0.0,167.0,81.0,106.0,53.0,161.0,154.0,132.0
62.0,86.0,69.0,167.0,0.0,110.0,86.0,12.0,79.0,127.0,180.0
85.0,122.0,80.0,81.0,110.0,0.0,143.0,80.0,78.0,135.0,177.0
60.0,48.0,53.0,106.0,86.0,143.0,0.0,146.0,159.0,167.0,153.0
85.0,66.0,72.0,53.0,12.0,80.0,146.0,0.0,166.0,85.0,123.0
19.0,88.0,57.0,161.0,79.0,78.0,159.0,166.0,0.0,132.0,98.0
67.0,56.0,81.0,154.0,127.0,135.0,167.0,85.0,132.0,0.0,153.0
106.0,108.0,83.0,132.0,180.0,177.0,153.0,123.0,98.0,153.0,0.0
4184.25,4184.25,4184.25,4184.25,4184.25,4184.25,4184.25,4184.25,4184.25,4184.25,4184.25
