0.0,73.0,156.0,152.0,82.0,69.0,28.0,162.0,36.0,27.0
73.0,0.0,145.0,109.0,79.0,95.0,157.0,28.0,83.0,102.0
156.0,145.0,0.0,56.0,113.0,101.0,143.0,80.0,55.0,99.0
152.0,109.0,56.0,0.0,71.0,172.0,106.0,158.0,81.0,70.0
82.0,79.0,113.0,71.0,0.0,106.0,75.0,37.0,192.0,185.0
69.0,95.0,101.0,172.0,106.0,0.0,94.0,27.0,84.0,89.0
28.0,157.0,143.0,106.0,75.0,94.0,0.0,164.0,108.0,91.0
162.0,28.0,80.0,158.0,37.0,27.0,164.0,0.0,78.0,188.0
36.0,83.0,55.0,81.0,192.0,84.0,108.0,78.0,0.0,51.0
27.0,102.0,99.0,70.0,185.0,89.0,91.0,188.0,51.0,0.0
3342.75,3342.75,3342.75,3342.75,3342.75,3342.75,3342.75,3342.75,3342.75,3342.75
