0.0,91.0,167.0,153.0,122.0,56.0,155.0,13.0,58.0,35.0,134.0
91.0,0.0,116.0,41.0,183.0,112.0,88.0,112.0,88.0,172.0,45.0
167.0,116.0,0.0,75.0,53.0,146.0,125.0,157.0,129.0,74.0,78.0
153.0,41.0,75.0,0.0,49.0,118.0,21.0,63.0,81.0,28.0,173.0
122.0,183.0,53.0,49.0,0.0,129.0,50.0,116.0,101.0,120.0,131.0
56.0,112.0,146.0,118.0,129.0,0.0,134.0,130.0,116.0,34.0,37.0
155.0,88.0,125.0,21.0,50.0,134.0,0.0,67.0,75.0,99.0,48.0
13.0,112.0,157.0,63.0,116.0,130.0,67.0,0.0,100.0,131.0,60.0
58.0,88.0,129.0,81.0,101.0,116.0,75.0,100.0,0.0,99.0,100.0
35.0,172.0,74.0,28.0,120.0,34.0,99.0,131.0,99.0,0.0,77.0
134.0,45.0,78.0,173.0,131.0,37.0,48.0,60.0,100.0,77.0,0.0
3948.75,3948.75,3948.75,3948.75,3948.75,3948.75,3948.75,3948.75,3948.75,3948.75,3948.75
