0.0,90.0,51.0,89.0,84.0,66.0,184.0,144.0,69.0,53.0,112.0
90.0,0.0,116.0,83.0,64.0,114.0,46.0,100.0,186.0,46.0,141.0
51.0,116.0,0.0,95.0,99.0,167.0,64.0,100.0,29.0,91.0,114.0
89.0,83.0,95.0,0.0,111.0,88.0,115.0,100.0,152.0,121.0,54.0
84.0,64.0,99.0,111.0,0.0,105.0,130.0,62.0,59.0,80.0,38.0
66.0,114.0,167.0,88.0,105.0,0.0,106.0,41.0,69.0,36.0,74.0
184.0,46.0,64.0,115.0,130.0,106.0,0.0,99.0,94.0,84.0,125.0
144.0,100.0,100.0,100.0,62.0,41.0,99.0,0.0,50.0,18.0,48.0
69.0,186.0,29.0,152.0,59.0,69.0,94.0,50.0,0.0,55.0,86.0
53.0,46.0,91.0,121.0,80.0,36.0,84.0,18.0,55.0,0.0,127.0
112.0,141.0,114.0,54.0,38.0,74.0,125.0,48.0,86.0,127.0,0.0
3693.0,3693.0,3693.0,3693.0,3693.0,3693.0,3693.0,3693.0,3693.0,3693.0,3693.0
