0.0,101.0,113.0,86.0,158.0,159.0,81.0,66.0,49.0,105.0,110.0,92.0
101.0,0.0,153.0,150.0,106.0,79.0,48.0,74.0,162.0,162.0,113.0,53.0
113.0,153.0,0.0,95.0,138.0,116.0,38.0,72.0,64.0,102.0,80.0,69.0
86.0,150.0,95.0,0.0,44.0,107.0,108.0,113.0,94.0,123.0,60.0,41.0
158.0,106.0,138.0,44.0,0.0,150.0,95.0,118.0,104.0,31.0,100.0,60.0
159.0,79.0,116.0,107.0,150.0,0.0,103.0,125.0,80.0,102.0,99.0,75.0
81.0,48.0,38.0,108.0,95.0,103.0,0.0,132.0,118.0,133.0,126.0,158.0
66.0,74.0,72.0,113.0,118.0,125.0,132.0,0.0,48.0,164.0,114.0,115.0
49.0,162.0,64.0,94.0,104.0,80.0,118.0,48.0,0.0,50.0,81.0,66.0
105.0,162.0,102.0,123.0,31.0,102.0,133.0,164.0,50.0,0.0,138.0,130.0
110.0,113.0,80.0,60.0,100.0,99.0,126.0,114.0,81.0,138.0,0.0,126.0
92.0,53.0,69.0,41.0,60.0,75.0,158.0,115.0,66.0,130.0,126.0,0.0
4968.75,4968.75,4968.75,4968.75,4968.75,4968.75,4968.75,4968.75,4968.75,4968.75,4968.75,4968.75
