0.0,148.0,167.0,119.0,79.0,122.0,114.0,31.0,87.0,58.0,135.0
148.0,0.0,99.0,86.0,77.0,141.0,39.0,64.0,155.0,89.0,29.0
167.0,99.0,0.0,154.0,121.0,109.0,134.0,134.0,98.0,103.0,116.0
119.0,86.0,154.0,0.0,97.0,185.0,140.0,86.0,85.0,122.0,121.0
79.0,77.0,121.0,97.0,0.0,101.0,38.0,123.0,95.0,143.0,104.0
122.0,141.0,109.0,185.0,101.0,0.0,164.0,113.0,141.0,117.0,74.0
114.0,39.0,134.0,140.0,38.0,164.0,0.0,138.0,81.0,117.0,103.0
31.0,64.0,134.0,86.0,123.0,113.0,138.0,0.0,19.0,83.0,116.0
87.0,155.0,98.0,85.0,95.0,141.0,81.0,19.0,0.0,94.0,74.0
58.0,89.0,103.0,122.0,143.0,117.0,117.0,83.0,94.0,0.0,107.0
135.0,29.0,116.0,121.0,104.0,74.0,103.0,116.0,74.0,107.0,0.0
4341.75,4341.75,4341.75,4341.75,4341.75,4341.75,4341.75,4341.75,4341.75,4341.75,4341.75
