0.0,112.0,33.0,96.0,98.0,113.0,176.0,53.0,64.0,77.0,112.0
112.0,0.0,127.0,80.0,60.0,110.0,108.0,127.0,157.0,126.0,66.0
33.0,127.0,0.0,124.0,180.0,143.0,114.0,142.0,35.0,43.0,98.0
96.0,80.0,124.0,0.0,112.0,115.0,69.0,32.0,91.0,98.0,145.0
98.0,60.0,180.0,112.0,0.0,83.0,47.0,119.0,124.0,124.0,106.0
113.0,110.0,143.0,115.0,83.0,0.0,142.0,80.0,79.0,114.0,131.0
176.0,108.0,114.0,69.0,47.0,142.0,0.0,66.0,100.0,106.0,76.0
53.0,127.0,142.0,32.0,119.0,80.0,66.0,0.0,98.0,21.0,117.0
64.0,157.0,35.0,91.0,124.0,79.0,100.0,98.0,0.0,120.0,178.0
77.0,126.0,43.0,98.0,124.0,114.0,106.0,21.0,120.0,0.0,194.0
112.0,66.0,98.0,145.0,106.0,131.0,76.0,117.0,178.0,194.0,0.0
4245.75,4245.75,4245.75,4245.75,4245.75,4245.75,4245.75,4245.75,4245.75,4245.75,4245.75
