0.0,94.0,138.0,25.0,101.0,33.0,116.0,96.0,45.0,99.0,143.0
94.0,0.0,96.0,82.0,151.0,143.0,57.0,98.0,83.0,117.0,96.0
138.0,96.0,0.0,72.0,118.0,103.0,60.0,79.0,178.0,164.0,114.0
25.0,82.0,72.0,0.0,94.0,72.0,72.0,106.0,67.0,81.0,185.0
101.0,151.0,118.0,94.0,0.0,71.0,60.0,154.0,39.0,146.0,140.0
33.0,143.0,103.0,72.0,71.0,0.0,123.0,37.0,90.0,95.0,141.0
116.0,57.0,60.0,72.0,60.0,123.0,0.0,120.0,37.0,73.0,76.0
96.0,98.0,79.0,106.0,154.0,37.0,120.0,0.0,49.0,85.0,156.0
45.0,83.0,178.0,67.0,39.0,90.0,37.0,49.0,0.0,51.0,74.0
99.0,117.0,164.0,81.0,146.0,95.0,73.0,85.0,51.0,0.0,125.0
143.0,96.0,114.0,185.0,140.0,141.0,76.0,156.0,74.0,125.0,0.0
3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0,3990.0
