0.0,99.0,147.0,43.0,55.0,90.0,53.0,144.0,63.0,81.0,90.0
99.0,0.0,126.0,131.0,123.0,107.0,123.0,105.0,106.0,100.0,115.0
147.0,126.0,0.0,153.0,114.0,26.0,118.0,108.0,40.0,130.0,134.0
43.0,131.0,153.0,0.0,106.0,104.0,53.0,18.0,92.0,193.0,108.0
55.0,123.0,114.0,106.0,0.0,50.0,60.0,93.0,156.0,118.0,107.0
90.0,107.0,26.0,104.0,50.0,0.0,115.0,117.0,76.0,95.0,168.0
53.0,123.0,118.0,53.0,60.0,115.0,0.0,41.0,173.0,145.0,77.0
144.0,105.0,108.0,18.0,93.0,117.0,41.0,0.0,75.0,45.0,87.0
63.0,106.0,40.0,92.0,156.0,76.0,173.0,75.0,0.0,75.0,69.0
81.0,100.0,130.0,193.0,118.0,95.0,145.0,45.0,75.0,0.0,78.0
90.0,115.0,134.0,108.0,107.0,168.0,77.0,87.0,69.0,78.0,0.0
4063.5,4063.5,4063.5,4063.5,4063.5,4063.5,4063.5,4063.5,4063.5,4063.5,4063.5
