0.0,66.0,107.0,74.0,152.0,118.0,118.0,95.0,81.0,77.0,121.0
66.0,0.0,134.0,156.0,44.0,114.0,111.0,122.0,71.0,138.0,47.0
107.0,134.0,0.0,80.0,128.0,149.0,102.0,120.0,40.0,132.0,164.0
74.0,156.0,80.0,0.0,147.0,66.0,54.0,88.0,96.0,89.0,143.0
152.0,44.0,128.0,147.0,0.0,175.0,68.0,112.0,17.0,129.0,36.0
118.0,114.0,149.0,66.0,175.0,0.0,148.0,29.0,151.0,55.0,149.0
118.0,111.0,102.0,54.0,68.0,148.0,0.0,136.0,62.0,92.0,178.0
95.0,122.0,120.0,88.0,112.0,29.0,136.0,0.0,53.0,138.0,22.0
81.0,71.0,40.0,96.0,17.0,151.0,62.0,53.0,0.0,60.0,78.0
77.0,138.0,132.0,89.0,129.0,55.0,92.0,138.0,60.0,0.0,122.0
121.0,47.0,164.0,143.0,36.0,149.0,178.0,22.0,78.0,122.0,0.0
4165.5,4165.5,4165.5,4165.5,4165.5,4165.5,4165.5,4165.5,4165.5,4165.5,4165.5
