0.0,156.0,192.0,102.0,38.0,67.0,124.0,164.0,36.0,112.0,56.0,92.0
156.0,0.0,142.0,103.0,124.0,107.0,94.0,64.0,136.0,91.0,65.0,84.0
192.0,142.0,0.0,117.0,103.0,62.0,54.0,137.0,78.0,81.0,99.0,150.0
102.0,103.0,117.0,0.0,100.0,149.0,68.0,93.0,146.0,184.0,9.0,134.0
38.0,124.0,103.0,100.0,0.0,72.0,63.0,26.0,194.0,32.0,61.0,25.0
67.0,107.0,62.0,149.0,72.0,0.0,107.0,93.0,152.0,144.0,148.0,140.0
124.0,94.0,54.0,68.0,63.0,107.0,0.0,59.0,52.0,90.0,70.0,122.0
164.0,64.0,137.0,93.0,26.0,93.0,59.0,0.0,124.0,34.0,29.0,76.0
36.0,136.0,78.0,146.0,194.0,152.0,52.0,124.0,0.0,118.0,106.0,157.0
112.0,91.0,81.0,184.0,32.0,144.0,90.0,34.0,118.0,0.0,10.0,68.0
56.0,65.0,99.0,9.0,61.0,148.0,70.0,29.0,106.0,10.0,0.0,105.0
92.0,84.0,150.0,134.0,25.0,140.0,122.0,76.0,157.0,68.0,105.0,0.0
4792.5,4792.5,4792.5,4792.5,4792.5,4792.5,4792.5,4792.5,4792.5,4792.5,4792.5,4792.5
