0.0,68.0,124.0,131.0,78.0,109.0,40.0,99.0,115.0,98.0
68.0,0.0,68.0,181.0,39.0,105.0,101.0,135.0,124.0,143.0
124.0,68.0,0.0,89.0,163.0,120.0,107.0,125.0,102.0,184.0
131.0,181.0,89.0,0.0,143.0,43.0,171.0,118.0,115.0,52.0
78.0,39.0,163.0,143.0,0.0,138.0,96.0,113.0,27.0,113.0
109.0,105.0,120.0,43.0,138.0,0.0,122.0,169.0,124.0,44.0
40.0,101.0,107.0,171.0,96.0,122.0,0.0,136.0,47.0,117.0
99.0,135.0,125.0,118.0,113.0,169.0,136.0,0.0,111.0,182.0
115.0,124.0,102.0,115.0,27.0,124.0,47.0,111.0,0.0,87.0
98.0,143.0,184.0,52.0,113.0,44.0,117.0,182.0,87.0,0.0
3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0
