0.0,61.0,126.0,89.0,124.0,19.0,100.0,97.0,79.0,68.0,136.0
61.0,0.0,8.0,158.0,37.0,125.0,62.0,135.0,108.0,92.0,64.0
126.0,8.0,0.0,47.0,124.0,88.0,116.0,116.0,40.0,32.0,137.0
89.0,158.0,47.0,0.0,145.0,178.0,45.0,31.0,183.0,140.0,110.0
124.0,37.0,124.0,145.0,0.0,163.0,95.0,99.0,152.0,116.0,164.0
19.0,125.0,88.0,178.0,163.0,0.0,149.0,115.0,98.0,111.0,68.0
100.0,62.0,116.0,45.0,95.0,149.0,0.0,42.0,86.0,168.0,109.0
97.0,135.0,116.0,31.0,99.0,115.0,42.0,0.0,66.0,117.0,160.0
79.0,108.0,40.0,183.0,152.0,98.0,86.0,66.0,0.0,6.0,99.0
68.0,92.0,32.0,140.0,116.0,111.0,168.0,117.0,6.0,0.0,140.0
136.0,64.0,137.0,110.0,164.0,68.0,109.0,160.0,99.0,140.0,0.0
4157.25,4157.25,4157.25,4157.25,4157.25,4157.25,4157.25,4157.25,4157.25,4157.25,4157.25
