0.0,98.0,97.0,160.0,87.0,112.0,134.0,84.0,54.0,33.0
98.0,0.0,19.0,103.0,140.0,89.0,90.0,65.0,53.0,126.0
97.0,19.0,0.0,100.0,115.0,177.0,115.0,133.0,21.0,104.0
160.0,103.0,100.0,0.0,60.0,68.0,51.0,76.0,151.0,147.0
87.0,140.0,115.0,60.0,0.0,140.0,25.0,76.0,46.0,139.0
112.0,89.0,177.0,68.0,140.0,0.0,85.0,30.0,112.0,122.0
134.0,90.0,115.0,51.0,25.0,85.0,0.0,62.0,30.0,137.0
84.0,65.0,133.0,76.0,76.0,30.0,62.0,0.0,172.0,97.0
54.0,53.0,21.0,151.0,46.0,112.0,30.0,172.0,0.0,135.0
33.0,126.0,104.0,147.0,139.0,122.0,137.0,97.0,135.0,0.0
3202.5,3202.5,3202.5,3202.5,3202.5,3202.5,3202.5,3202.5,3202.5,3202.5
