0.0,25.0,50.0,69.0,55.0,144.0,148.0,116.0,65.0,159.0,88.0,139.0
25.0,0.0,84.0,81.0,16.0,50.0,120.0,145.0,108.0,130.0,122.0,136.0
50.0,84.0,0.0,110.0,60.0,125.0,57.0,44.0,151.0,37.0,89.0,111.0
69.0,81.0,110.0,0.0,111.0,13.0,105.0,149.0,31.0,115.0,32.0,83.0
55.0,16.0,60.0,111.0,0.0,122.0,119.0,176.0,168.0,153.0,81.0,25.0
144.0,50.0,125.0,13.0,122.0,0.0,88.0,122.0,30.0,151.0,66.0,83.0
148.0,120.0,57.0,105.0,119.0,88.0,0.0,11.0,184.0,108.0,105.0,56.0
116.0,145.0,44.0,149.0,176.0,122.0,11.0,0.0,90.0,113.0,72.0,90.0
65.0,108.0,151.0,31.0,168.0,30.0,184.0,90.0,0.0,76.0,164.0,27.0
159.0,130.0,37.0,115.0,153.0,151.0,108.0,113.0,76.0,0.0,118.0,125.0
88.0,122.0,89.0,32.0,81.0,66.0,105.0,72.0,164.0,118.0,0.0,95.0
139.0,136.0,111.0,83.0,25.0,83.0,56.0,90.0,27.0,125.0,95.0,0.0
4718.25,4718.25,4718.25,4718.25,4718.25,4718.25,4718.25,4718.25,4718.25,4718.25,4718.25,4718.25
