0.0,130.0,43.0,103.0,70.0,110.0,102.0,89.0,182.0,125.0,86.0,124.0,141.0
130.0,0.0,102.0,104.0,91.0,89.0,40.0,107.0,86.0,176.0,43.0,133.0,92.0
43.0,102.0,0.0,148.0,102.0,98.0,58.0,128.0,42.0,69.0,123.0,117.0,102.0
103.0,104.0,148.0,0.0,99.0,106.0,182.0,176.0,45.0,156.0,112.0,101.0,150.0
70.0,91.0,102.0,99.0,0.0,80.0,71.0,123.0,142.0,61.0,90.0,84.0,33.0
110.0,89.0,98.0,106.0,80.0,0.0,45.0,34.0,153.0,188.0,27.0,83.0,70.0
102.0,40.0,58.0,182.0,71.0,45.0,0.0,118.0,126.0,176.0,150.0,150.0,85.0
89.0,107.0,128.0,176.0,123.0,34.0,118.0,0.0,85.0,88.0,67.0,124.0,82.0
182.0,86.0,42.0,45.0,142.0,153.0,126.0,85.0,0.0,98.0,155.0,132.0,136.0
125.0,176.0,69.0,156.0,61.0,188.0,176.0,88.0,98.0,0.0,96.0,139.0,137.0
86.0,43.0,123.0,112.0,90.0,27.0,150.0,67.0,155.0,96.0,0.0,50.0,133.0
124.0,133.0,117.0,101.0,84.0,83.0,150.0,124.0,132.0,139.0,50.0,0.0,23.0
141.0,92.0,102.0,150.0,33.0,70.0,85.0,82.0,136.0,137.0,133.0,23.0,0.0
6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0,6087.0
