0.0,176.0,69.0,90.0,83.0,88.0,146.0,165.0,169.0,129.0
176.0,0.0,32.0,74.0,39.0,91.0,65.0,165.0,87.0,94.0
69.0,32.0,0.0,170.0,186.0,94.0,115.0,119.0,132.0,105.0
90.0,74.0,170.0,0.0,109.0,58.0,173.0,84.0,137.0,126.0
83.0,39.0,186.0,109.0,0.0,79.0,58.0,38.0,32.0,97.0
88.0,91.0,94.0,58.0,79.0,0.0,70.0,100.0,114.0,134.0
146.0,65.0,115.0,173.0,58.0,70.0,0.0,85.0,93.0,118.0
165.0,165.0,119.0,84.0,38.0,100.0,85.0,0.0,101.0,113.0
169.0,87.0,132.0,137.0,32.0,114.0,93.0,101.0,0.0,128.0
129.0,94.0,105.0,126.0,97.0,134.0,118.0,113.0,128.0,0.0
3547.5,3547.5,3547.5,3547.5,3547.5,3547.5,3547.5,3547.5,3547.5,3547.5
