0.0,109.0,50.0,66.0,27.0,45.0,175.0,113.0,67.0,44.0,50.0,138.0
109.0,0.0,94.0,82.0,157.0,100.0,125.0,132.0,79.0,161.0,156.0,58.0
50.0,94.0,0.0,74.0,157.0,98.0,128.0,42.0,72.0,124.0,69.0,78.0
66.0,82.0,74.0,0.0,142.0,76.0,127.0,70.0,91.0,157.0,62.0,98.0
27.0,157.0,157.0,142.0,0.0,73.0,109.0,62.0,51.0,43.0,50.0,125.0
45.0,100.0,98.0,76.0,73.0,0.0,80.0,45.0,62.0,157.0,132.0,90.0
175.0,125.0,128.0,127.0,109.0,80.0,0.0,112.0,133.0,99.0,115.0,100.0
113.0,132.0,42.0,70.0,62.0,45.0,112.0,0.0,94.0,155.0,126.0,134.0
67.0,79.0,72.0,91.0,51.0,62.0,133.0,94.0,0.0,77.0,90.0,130.0
44.0,161.0,124.0,157.0,43.0,157.0,99.0,155.0,77.0,0.0,99.0,58.0
50.0,156.0,69.0,62.0,50.0,132.0,115.0,126.0,90.0,99.0,0.0,79.0
138.0,58.0,78.0,98.0,125.0,90.0,100.0,134.0,130.0,58.0,79.0,0.0
4779.75,4779.75,4779.75,4779.75,4779.75,4779.75,4779.75,4779.75,4779.75,4779.75,4779.75,4779.75
