0.0,18.0,175.0,81.0,128.0,70.0,89.0,65.0,152.0,74.0
18.0,0.0,156.0,100.0,153.0,74.0,192.0,71.0,172.0,52.0
175.0,156.0,0.0,60.0,100.0,102.0,142.0,128.0,63.0,67.0
81.0,100.0,60.0,0.0,76.0,161.0,78.0,61.0,127.0,147.0
128.0,153.0,100.0,76.0,0.0,81.0,125.0,86.0,155.0,105.0
70.0,74.0,102.0,161.0,81.0,0.0,110.0,51.0,122.0,94.0
89.0,192.0,142.0,78.0,125.0,110.0,0.0,130.0,46.0,97.0
65.0,71.0,128.0,61.0,86.0,51.0,130.0,0.0,129.0,155.0
152.0,172.0,63.0,127.0,155.0,122.0,46.0,129.0,0.0,154.0
74.0,52.0,67.0,147.0,105.0,94.0,97.0,155.0,154.0,0.0
3580.5,3580.5,3580.5,3580.5,3580.5,3580.5,3580.5,3580.5,3580.5,3580.5
