0.0,39.0,111.0,168.0,81.0,123.0,140.0,35.0,111.0,79.0,142.0,123.0
39.0,0.0,142.0,161.0,137.0,115.0,124.0,106.0,109.0,53.0,149.0,91.0
111.0,142.0,0.0,67.0,138.0,131.0,94.0,63.0,86.0,92.0,155.0,54.0
168.0,161.0,67.0,0.0,186.0,128.0,155.0,81.0,49.0,92.0,36.0,107.0
81.0,137.0,138.0,186.0,0.0,184.0,92.0,132.0,111.0,166.0,107.0,112.0
123.0,115.0,131.0,128.0,184.0,0.0,60.0,150.0,112.0,122.0,40.0,155.0
140.0,124.0,94.0,155.0,92.0,60.0,0.0,130.0,95.0,140.0,181.0,54.0
35.0,106.0,63.0,81.0,132.0,150.0,130.0,0.0,16.0,55.0,31.0,112.0
111.0,109.0,86.0,49.0,111.0,112.0,95.0,16.0,0.0,145.0,127.0,98.0
79.0,53.0,92.0,92.0,166.0,122.0,140.0,55.0,145.0,0.0,121.0,63.0
142.0,149.0,155.0,36.0,107.0,40.0,181.0,31.0,127.0,121.0,0.0,119.0
123.0,91.0,54.0,107.0,112.0,155.0,54.0,112.0,98.0,63.0,119.0,0.0
5312.25,5312.25,5312.25,5312.25,5312.25,5312.25,5312.25,5312.25,5312.25,5312.25,5312.25,5312.25
