0.0,182.0,144.0,137.0,111.0,125.0,99.0,100.0,57.0,92.0
182.0,0.0,93.0,156.0,98.0,136.0,33.0,121.0,101.0,99.0
144.0,93.0,0.0,21.0,67.0,77.0,132.0,75.0,34.0,151.0
137.0,156.0,21.0,0.0,167.0,62.0,163.0,70.0,102.0,191.0
111.0,98.0,67.0,167.0,0.0,104.0,96.0,66.0,68.0,79.0
125.0,136.0,77.0,62.0,104.0,0.0,82.0,73.0,102.0,121.0
99.0,33.0,132.0,163.0,96.0,82.0,0.0,132.0,152.0,49.0
100.0,121.0,75.0,70.0,66.0,73.0,132.0,0.0,98.0,122.0
57.0,101.0,34.0,102.0,68.0,102.0,152.0,98.0,0.0,146.0
92.0,99.0,151.0,191.0,79.0,121.0,49.0,122.0,146.0,0.0
3514.5,3514.5,3514.5,3514.5,3514.5,3514.5,3514.5,3514.5,3514.5,3514.5
