0.0,91.0,145.0,115.0,177.0,153.0,19.0,82.0,50.0,71.0,143.0,136.0,67.0
91.0,0.0,45.0,66.0,40.0,161.0,121.0,156.0,101.0,107.0,52.0,104.0,176.0
145.0,45.0,0.0,102.0,153.0,24.0,109.0,93.0,170.0,89.0,78.0,118.0,154.0
115.0,66.0,102.0,0.0,115.0,64.0,116.0,53.0,52.0,118.0,137.0,67.0,174.0
177.0,40.0,153.0,115.0,0.0,41.0,110.0,93.0,91.0,97.0,93.0,82.0,134.0
153.0,161.0,24.0,64.0,41.0,0.0,93.0,61.0,149.0,81.0,146.0,25.0,140.0
19.0,121.0,109.0,116.0,110.0,93.0,0.0,23.0,85.0,167.0,76.0,47.0,25.0
82.0,156.0,93.0,53.0,93.0,61.0,23.0,0.0,30.0,70.0,176.0,132.0,62.0
50.0,101.0,170.0,52.0,91.0,149.0,85.0,30.0,0.0,31.0,46.0,152.0,92.0
71.0,107.0,89.0,118.0,97.0,81.0,167.0,70.0,31.0,0.0,111.0,137.0,85.0
143.0,52.0,78.0,137.0,93.0,146.0,76.0,176.0,46.0,111.0,0.0,47.0,112.0
136.0,104.0,118.0,67.0,82.0,25.0,47.0,132.0,152.0,137.0,47.0,0.0,121.0
67.0,176.0,154.0,174.0,134.0,140.0,25.0,62.0,92.0,85.0,112.0,121.0,0.0
5720.25,5720.25,5720.25,5720.25,5720.25,5720.25,5720.25,5720.25,5720.25,5720.25,5720.25,5720.25,5720.25
