0.0,101.0,83.0,99.0,73.0,112.0,131.0,96.0,26.0,32.0
101.0,0.0,108.0,122.0,106.0,95.0,128.0,116.0,92.0,136.0
83.0,108.0,0.0,101.0,47.0,91.0,147.0,48.0,95.0,160.0
99.0,122.0,101.0,0.0,185.0,158.0,136.0,112.0,21.0,90.0
73.0,106.0,47.0,185.0,0.0,112.0,114.0,105.0,109.0,63.0
112.0,95.0,91.0,158.0,112.0,0.0,154.0,120.0,100.0,41.0
131.0,128.0,147.0,136.0,114.0,154.0,0.0,40.0,136.0,159.0
96.0,116.0,48.0,112.0,105.0,120.0,40.0,0.0,65.0,115.0
26.0,92.0,95.0,21.0,109.0,100.0,136.0,65.0,0.0,102.0
32.0,136.0,160.0,90.0,63.0,41.0,159.0,115.0,102.0,0.0
3436.5,3436.5,3436.5,3436.5,3436.5,3436.5,3436.5,3436.5,3436.5,3436.5
