0.0,25.0,32.0,115.0,106.0,43.0,107.0,65.0,59.0,112.0,82.0,67.0
25.0,0.0,60.0,28.0,92.0,78.0,82.0,93.0,78.0,143.0,133.0,83.0
32.0,60.0,0.0,46.0,186.0,138.0,83.0,92.0,154.0,94.0,53.0,139.0
115.0,28.0,46.0,0.0,161.0,74.0,89.0,122.0,116.0,43.0,112.0,84.0
106.0,92.0,186.0,161.0,0.0,90.0,109.0,108.0,42.0,81.0,15.0,67.0
43.0,78.0,138.0,74.0,90.0,0.0,96.0,41.0,65.0,111.0,125.0,156.0
107.0,82.0,83.0,89.0,109.0,96.0,0.0,89.0,68.0,41.0,102.0,83.0
65.0,93.0,92.0,122.0,108.0,41.0,89.0,0.0,65.0,136.0,180.0,70.0
59.0,78.0,154.0,116.0,42.0,65.0,68.0,65.0,0.0,138.0,103.0,128.0
112.0,143.0,94.0,43.0,81.0,111.0,41.0,136.0,138.0,0.0,149.0,83.0
82.0,133.0,53.0,112.0,15.0,125.0,102.0,180.0,103.0,149.0,0.0,64.0
67.0,83.0,139.0,84.0,67.0,156.0,83.0,70.0,128.0,83.0,64.0,0.0
4555.5,4555.5,4555.5,4555.5,4555.5,4555.5,4555.5,4555.5,4555.5,4555.5,4555.5,4555.5
