0.0,57.0,112.0,152.0,127.0,104.0,113.0,89.0,87.0,116.0,65.0,150.0
57.0,0.0,91.0,79.0,184.0,66.0,96.0,67.0,82.0,138.0,132.0,110.0
112.0,91.0,0.0,133.0,142.0,76.0,105.0,97.0,53.0,49.0,140.0,98.0
152.0,79.0,133.0,0.0,164.0,142.0,117.0,128.0,78.0,146.0,96.0,113.0
127.0,184.0,142.0,164.0,0.0,149.0,31.0,74.0,96.0,109.0,159.0,137.0
104.0,66.0,76.0,142.0,149.0,0.0,157.0,147.0,97.0,93.0,109.0,93.0
113.0,96.0,105.0,117.0,31.0,157.0,0.0,48.0,35.0,136.0,79.0,176.0
89.0,67.0,97.0,128.0,74.0,147.0,48.0,0.0,168.0,41.0,75.0,86.0
87.0,82.0,53.0,78.0,96.0,97.0,35.0,168.0,0.0,99.0,26.0,23.0
116.0,138.0,49.0,146.0,109.0,93.0,136.0,41.0,99.0,0.0,74.0,72.0
65.0,132.0,140.0,96.0,159.0,109.0,79.0,75.0,26.0,74.0,0.0,124.0
150.0,110.0,98.0,113.0,137.0,93.0,176.0,86.0,23.0,72.0,124.0,0.0
5105.25,5105.25,5105.25,5105.25,5105.25,5105.25,5105.25,5105.25,5105.25,5105.25,5105.25,5105.25
